filename;class;xmin;ymin;xmax;ymax
1478899740253403319_jpg.rf.30a422901c84046c69938f807bda77e5.jpg;car;243;258;280;306
1478899740253403319_jpg.rf.30a422901c84046c69938f807bda77e5.jpg;car;262;240;397;398
1478899428900486484_jpg.rf.30a39406f0d5609d521e515e74384cc9.jpg;car;146;259;165;282
1478899428900486484_jpg.rf.30a39406f0d5609d521e515e74384cc9.jpg;car;135;262;155;288
1478899428900486484_jpg.rf.30a39406f0d5609d521e515e74384cc9.jpg;car;107;260;140;293
1478899428900486484_jpg.rf.30a39406f0d5609d521e515e74384cc9.jpg;car;72;262;114;308
1478899428900486484_jpg.rf.30a39406f0d5609d521e515e74384cc9.jpg;pedestrian;48;258;55;284
1478899428900486484_jpg.rf.30a39406f0d5609d521e515e74384cc9.jpg;pedestrian;145;238;161;304
1478899428900486484_jpg.rf.30a39406f0d5609d521e515e74384cc9.jpg;pedestrian;216;253;222;275
1478899428900486484_jpg.rf.30a39406f0d5609d521e515e74384cc9.jpg;car;244;245;273;293
1478899428900486484_jpg.rf.30a39406f0d5609d521e515e74384cc9.jpg;pedestrian;292;242;311;290
1478899428900486484_jpg.rf.30a39406f0d5609d521e515e74384cc9.jpg;pedestrian;319;231;333;291
1478899428900486484_jpg.rf.30a39406f0d5609d521e515e74384cc9.jpg;pedestrian;330;233;348;289
1478899428900486484_jpg.rf.30a39406f0d5609d521e515e74384cc9.jpg;pedestrian;333;237;345;286
1478899428900486484_jpg.rf.30a39406f0d5609d521e515e74384cc9.jpg;car;368;233;503;301
1478899428900486484_jpg.rf.30a39406f0d5609d521e515e74384cc9.jpg;pedestrian;432;209;449;284
1478897986394313416_jpg.rf.30787e847e9eb0f7f8a972c4d81301f5.jpg;car;69;263;83;281
1478897986394313416_jpg.rf.30787e847e9eb0f7f8a972c4d81301f5.jpg;car;142;258;157;275
1478897986394313416_jpg.rf.30787e847e9eb0f7f8a972c4d81301f5.jpg;car;143;254;158;273
1478897986394313416_jpg.rf.30787e847e9eb0f7f8a972c4d81301f5.jpg;car;145;232;281;405
1478897986394313416_jpg.rf.30787e847e9eb0f7f8a972c4d81301f5.jpg;car;254;234;271;281
1478897986394313416_jpg.rf.30787e847e9eb0f7f8a972c4d81301f5.jpg;pedestrian;365;224;389;322
1478899319212940076_jpg.rf.303vENK1pi0utjvEx81A.jpg;car;390;253;458;297
1478899319212940076_jpg.rf.303vENK1pi0utjvEx81A.jpg;car;0;164;189;484
1478899319212940076_jpg.rf.303vENK1pi0utjvEx81A.jpg;car;170;240;238;353
1478899319212940076_jpg.rf.303vENK1pi0utjvEx81A.jpg;car;253;265;269;285
1478899319212940076_jpg.rf.303vENK1pi0utjvEx81A.jpg;pedestrian;355;253;365;286
1478899319212940076_jpg.rf.303vENK1pi0utjvEx81A.jpg;pedestrian;356;253;361;288
1478899319212940076_jpg.rf.303vENK1pi0utjvEx81A.jpg;pedestrian;366;250;378;289
1478899319212940076_jpg.rf.303vENK1pi0utjvEx81A.jpg;pedestrian;367;251;375;278
1478899319212940076_jpg.rf.303vENK1pi0utjvEx81A.jpg;car;434;246;490;302
1478899319212940076_jpg.rf.303vENK1pi0utjvEx81A.jpg;car;434;265;456;301
1478899319212940076_jpg.rf.303vENK1pi0utjvEx81A.jpg;car;454;249;509;306
1478899319212940076_jpg.rf.303vENK1pi0utjvEx81A.jpg;car;458;260;491;304
1478899319212940076_jpg.rf.303vENK1pi0utjvEx81A.jpg;car;485;247;511;300
1478897653903837038_jpg.rf.30466dcd617e087b36871e4f4dd292da.jpg;car;0;264;30;315
1478897653903837038_jpg.rf.30466dcd617e087b36871e4f4dd292da.jpg;car;2;252;55;315
1478897653903837038_jpg.rf.30466dcd617e087b36871e4f4dd292da.jpg;car;27;258;53;310
1478897653903837038_jpg.rf.30466dcd617e087b36871e4f4dd292da.jpg;car;45;255;84;307
1478897653903837038_jpg.rf.30466dcd617e087b36871e4f4dd292da.jpg;car;79;264;101;298
1478897653903837038_jpg.rf.30466dcd617e087b36871e4f4dd292da.jpg;car;83;261;120;291
1478897653903837038_jpg.rf.30466dcd617e087b36871e4f4dd292da.jpg;pedestrian;85;253;97;295
1478897653903837038_jpg.rf.30466dcd617e087b36871e4f4dd292da.jpg;car;118;255;148;282
1478897653903837038_jpg.rf.30466dcd617e087b36871e4f4dd292da.jpg;car;140;223;213;341
1478897653903837038_jpg.rf.30466dcd617e087b36871e4f4dd292da.jpg;car;241;251;258;276
1478897653903837038_jpg.rf.30466dcd617e087b36871e4f4dd292da.jpg;car;317;243;386;318
1478897653903837038_jpg.rf.30466dcd617e087b36871e4f4dd292da.jpg;car;360;243;500;356
1478897112320945883_jpg.rf.308fd31caf98af35214a54810b4aabe4.jpg;pedestrian;10;288;18;325
1478897112320945883_jpg.rf.308fd31caf98af35214a54810b4aabe4.jpg;pedestrian;120;262;133;294
1478897112320945883_jpg.rf.308fd31caf98af35214a54810b4aabe4.jpg;car;158;262;181;287
1478897112320945883_jpg.rf.308fd31caf98af35214a54810b4aabe4.jpg;car;242;264;264;292
1478897112320945883_jpg.rf.308fd31caf98af35214a54810b4aabe4.jpg;car;308;246;480;414
1478898114933820764_jpg.rf.30dd78cef73da7578f78d401d24e21cf.jpg;car;100;266;129;301
1478898114933820764_jpg.rf.30dd78cef73da7578f78d401d24e21cf.jpg;car;125;266;144;290
1478898114933820764_jpg.rf.30dd78cef73da7578f78d401d24e21cf.jpg;car;139;271;152;285
1478898114933820764_jpg.rf.30dd78cef73da7578f78d401d24e21cf.jpg;car;177;263;195;289
1478898114933820764_jpg.rf.30dd78cef73da7578f78d401d24e21cf.jpg;pedestrian;233;261;242;290
1478898114933820764_jpg.rf.30dd78cef73da7578f78d401d24e21cf.jpg;pedestrian;333;263;340;291
1478898114933820764_jpg.rf.30dd78cef73da7578f78d401d24e21cf.jpg;car;344;269;382;289
1478021913585218065_jpg.rf.30xI6n7ZyTltIsWgpTj3.jpg;car;50;246;82;284
1478021913585218065_jpg.rf.30xI6n7ZyTltIsWgpTj3.jpg;pedestrian;51;236;65;298
1478021913585218065_jpg.rf.30xI6n7ZyTltIsWgpTj3.jpg;car;111;247;167;303
1478021913585218065_jpg.rf.30xI6n7ZyTltIsWgpTj3.jpg;car;165;248;193;278
1478021913585218065_jpg.rf.30xI6n7ZyTltIsWgpTj3.jpg;car;327;239;387;302
1478021913585218065_jpg.rf.30xI6n7ZyTltIsWgpTj3.jpg;car;367;242;477;324
1478901325583029237_jpg.rf.30e9614042298a0b0d9f80495b19ae33.jpg;car;0;259;18;336
1478901325583029237_jpg.rf.30e9614042298a0b0d9f80495b19ae33.jpg;car;12;249;83;341
1478901325583029237_jpg.rf.30e9614042298a0b0d9f80495b19ae33.jpg;car;63;195;229;411
1478901325583029237_jpg.rf.30e9614042298a0b0d9f80495b19ae33.jpg;car;243;255;282;287
1478901325583029237_jpg.rf.30e9614042298a0b0d9f80495b19ae33.jpg;pedestrian;306;253;316;286
1478901325583029237_jpg.rf.30e9614042298a0b0d9f80495b19ae33.jpg;pedestrian;307;256;315;285
1478901325583029237_jpg.rf.30e9614042298a0b0d9f80495b19ae33.jpg;car;314;242;400;336
1478901325583029237_jpg.rf.30e9614042298a0b0d9f80495b19ae33.jpg;pedestrian;485;247;502;306
1478900874263405178_jpg.rf.31053ff9df2e8910f73cf9a4394564ef.jpg;pedestrian;381;255;402;278
1478900874263405178_jpg.rf.31053ff9df2e8910f73cf9a4394564ef.jpg;car;22;261;78;307
1478900874263405178_jpg.rf.31053ff9df2e8910f73cf9a4394564ef.jpg;car;63;254;84;290
1478900874263405178_jpg.rf.31053ff9df2e8910f73cf9a4394564ef.jpg;car;80;262;97;286
1478900874263405178_jpg.rf.31053ff9df2e8910f73cf9a4394564ef.jpg;car;101;213;290;474
1478900874263405178_jpg.rf.31053ff9df2e8910f73cf9a4394564ef.jpg;car;255;254;296;290
1478900874263405178_jpg.rf.31053ff9df2e8910f73cf9a4394564ef.jpg;pedestrian;411;235;420;275
1478900874263405178_jpg.rf.31053ff9df2e8910f73cf9a4394564ef.jpg;pedestrian;422;232;433;302
1478900874263405178_jpg.rf.31053ff9df2e8910f73cf9a4394564ef.jpg;pedestrian;435;232;445;291
1478897877277538473_jpg.rf.30c6ed1b904f3aad55c382fd113e211e.jpg;pedestrian;26;259;33;293
1478897877277538473_jpg.rf.30c6ed1b904f3aad55c382fd113e211e.jpg;pedestrian;36;258;43;288
1478897877277538473_jpg.rf.30c6ed1b904f3aad55c382fd113e211e.jpg;car;39;247;87;297
1478897877277538473_jpg.rf.30c6ed1b904f3aad55c382fd113e211e.jpg;car;83;259;122;293
1478897877277538473_jpg.rf.30c6ed1b904f3aad55c382fd113e211e.jpg;car;85;249;118;270
1478897877277538473_jpg.rf.30c6ed1b904f3aad55c382fd113e211e.jpg;car;175;258;192;276
1478897877277538473_jpg.rf.30c6ed1b904f3aad55c382fd113e211e.jpg;car;189;252;210;280
1478897877277538473_jpg.rf.30c6ed1b904f3aad55c382fd113e211e.jpg;car;267;250;287;278
1478897877277538473_jpg.rf.30c6ed1b904f3aad55c382fd113e211e.jpg;car;308;249;365;289
1478020815711811010_jpg.rf.31115c1f2c382c301f5c33dbeacfd381.jpg;car;283;246;295;261
1478020815711811010_jpg.rf.31115c1f2c382c301f5c33dbeacfd381.jpg;pedestrian;326;237;332;263
1478899605429048390_jpg.rf.31143aa76f42f7fb4d90858c552040ef.jpg;car;421;211;511;338
1478899605429048390_jpg.rf.31143aa76f42f7fb4d90858c552040ef.jpg;pedestrian;0;252;17;321
1478899605429048390_jpg.rf.31143aa76f42f7fb4d90858c552040ef.jpg;pedestrian;0;257;13;323
1478899605429048390_jpg.rf.31143aa76f42f7fb4d90858c552040ef.jpg;car;38;255;88;310
1478899605429048390_jpg.rf.31143aa76f42f7fb4d90858c552040ef.jpg;car;43;264;82;306
1478899605429048390_jpg.rf.31143aa76f42f7fb4d90858c552040ef.jpg;car;98;254;140;302
1478899605429048390_jpg.rf.31143aa76f42f7fb4d90858c552040ef.jpg;car;142;256;153;282
1478899605429048390_jpg.rf.31143aa76f42f7fb4d90858c552040ef.jpg;car;176;247;198;283
1478899605429048390_jpg.rf.31143aa76f42f7fb4d90858c552040ef.jpg;car;207;249;236;284
1478899605429048390_jpg.rf.31143aa76f42f7fb4d90858c552040ef.jpg;car;211;251;235;281
1478899605429048390_jpg.rf.31143aa76f42f7fb4d90858c552040ef.jpg;pedestrian;296;233;306;298
1478899605429048390_jpg.rf.31143aa76f42f7fb4d90858c552040ef.jpg;pedestrian;304;228;313;293
1478899605429048390_jpg.rf.31143aa76f42f7fb4d90858c552040ef.jpg;pedestrian;311;224;325;291
1478899605429048390_jpg.rf.31143aa76f42f7fb4d90858c552040ef.jpg;pedestrian;316;235;326;295
1478899980194897258_jpg.rf.3161ab116d74553a2f0e39d8ef9d902e.jpg;pedestrian;311;271;317;306
1478899980194897258_jpg.rf.3161ab116d74553a2f0e39d8ef9d902e.jpg;pedestrian;355;266;362;302
1478899980194897258_jpg.rf.3161ab116d74553a2f0e39d8ef9d902e.jpg;car;411;253;471;301
1478899980194897258_jpg.rf.3161ab116d74553a2f0e39d8ef9d902e.jpg;car;454;225;510;304
1478732825618791801_jpg.rf.3138e8e068ff0c61f3aa4f3949651d5d.jpg;pedestrian;22;236;34;283
1478732825618791801_jpg.rf.3138e8e068ff0c61f3aa4f3949651d5d.jpg;car;56;241;97;263
1478732825618791801_jpg.rf.3138e8e068ff0c61f3aa4f3949651d5d.jpg;car;97;232;144;265
1478732825618791801_jpg.rf.3138e8e068ff0c61f3aa4f3949651d5d.jpg;car;99;233;142;260
1478732825618791801_jpg.rf.3138e8e068ff0c61f3aa4f3949651d5d.jpg;pedestrian;100;239;109;270
1478732825618791801_jpg.rf.3138e8e068ff0c61f3aa4f3949651d5d.jpg;pedestrian;110;235;118;263
1478732825618791801_jpg.rf.3138e8e068ff0c61f3aa4f3949651d5d.jpg;car;138;242;153;264
1478899003290551607_jpg.rf.31a7ee1dae78d1412ed2a5e1a14099d4.jpg;car;82;252;159;337
1478899003290551607_jpg.rf.31a7ee1dae78d1412ed2a5e1a14099d4.jpg;car;192;255;232;307
1478899003290551607_jpg.rf.31a7ee1dae78d1412ed2a5e1a14099d4.jpg;pedestrian;261;258;267;290
1478899003290551607_jpg.rf.31a7ee1dae78d1412ed2a5e1a14099d4.jpg;pedestrian;262;258;267;291
1478899003290551607_jpg.rf.31a7ee1dae78d1412ed2a5e1a14099d4.jpg;pedestrian;265;256;272;289
1478899003290551607_jpg.rf.31a7ee1dae78d1412ed2a5e1a14099d4.jpg;pedestrian;269;256;274;289
1478899003290551607_jpg.rf.31a7ee1dae78d1412ed2a5e1a14099d4.jpg;pedestrian;272;257;279;287
1478899003290551607_jpg.rf.31a7ee1dae78d1412ed2a5e1a14099d4.jpg;pedestrian;275;255;281;289
1478899003290551607_jpg.rf.31a7ee1dae78d1412ed2a5e1a14099d4.jpg;pedestrian;278;254;286;286
1478899003290551607_jpg.rf.31a7ee1dae78d1412ed2a5e1a14099d4.jpg;pedestrian;282;254;288;288
1478021913084544048_jpg.rf.31a12672a04e6d47c8fc58060b877ddf.jpg;car;0;265;39;420
1478021913084544048_jpg.rf.31a12672a04e6d47c8fc58060b877ddf.jpg;car;10;244;67;346
1478021913084544048_jpg.rf.31a12672a04e6d47c8fc58060b877ddf.jpg;car;34;240;67;273
1478021913084544048_jpg.rf.31a12672a04e6d47c8fc58060b877ddf.jpg;car;36;241;71;276
1478021913084544048_jpg.rf.31a12672a04e6d47c8fc58060b877ddf.jpg;car;67;239;100;277
1478021913084544048_jpg.rf.31a12672a04e6d47c8fc58060b877ddf.jpg;pedestrian;81;226;96;291
1478021913084544048_jpg.rf.31a12672a04e6d47c8fc58060b877ddf.jpg;pedestrian;83;232;98;287
1478021913084544048_jpg.rf.31a12672a04e6d47c8fc58060b877ddf.jpg;car;134;241;180;283
1478021913084544048_jpg.rf.31a12672a04e6d47c8fc58060b877ddf.jpg;car;173;243;198;284
1478021913084544048_jpg.rf.31a12672a04e6d47c8fc58060b877ddf.jpg;car;174;247;201;277
1478021913084544048_jpg.rf.31a12672a04e6d47c8fc58060b877ddf.jpg;car;198;245;212;270
1478021913084544048_jpg.rf.31a12672a04e6d47c8fc58060b877ddf.jpg;car;231;237;244;257
1478021913084544048_jpg.rf.31a12672a04e6d47c8fc58060b877ddf.jpg;car;291;236;307;270
1478021913084544048_jpg.rf.31a12672a04e6d47c8fc58060b877ddf.jpg;car;306;242;319;276
1478021913084544048_jpg.rf.31a12672a04e6d47c8fc58060b877ddf.jpg;car;316;240;358;288
1478021913084544048_jpg.rf.31a12672a04e6d47c8fc58060b877ddf.jpg;car;319;240;351;289
1478021913084544048_jpg.rf.31a12672a04e6d47c8fc58060b877ddf.jpg;car;341;243;420;301
1478021913084544048_jpg.rf.31a12672a04e6d47c8fc58060b877ddf.jpg;car;346;234;422;308
1478899550014252922_jpg.rf.319903c3e9aa0c7a001aa398711a5636.jpg;car;0;232;118;376
1478899550014252922_jpg.rf.319903c3e9aa0c7a001aa398711a5636.jpg;car;99;245;190;328
1478899550014252922_jpg.rf.319903c3e9aa0c7a001aa398711a5636.jpg;car;102;246;193;318
1478899550014252922_jpg.rf.319903c3e9aa0c7a001aa398711a5636.jpg;car;138;238;220;307
1478899550014252922_jpg.rf.319903c3e9aa0c7a001aa398711a5636.jpg;pedestrian;380;229;392;289
1478899550014252922_jpg.rf.319903c3e9aa0c7a001aa398711a5636.jpg;pedestrian;391;223;406;292
1478899550014252922_jpg.rf.319903c3e9aa0c7a001aa398711a5636.jpg;pedestrian;501;220;512;330
1478899861937828581_jpg.rf.31ab2B7oohrVfaPbIUit.jpg;car;30;271;63;298
1478899861937828581_jpg.rf.31ab2B7oohrVfaPbIUit.jpg;car;58;269;78;294
1478899861937828581_jpg.rf.31ab2B7oohrVfaPbIUit.jpg;car;179;247;230;317
1478899861937828581_jpg.rf.31ab2B7oohrVfaPbIUit.jpg;car;249;252;266;297
1478899861937828581_jpg.rf.31ab2B7oohrVfaPbIUit.jpg;car;265;248;299;303
1478899861937828581_jpg.rf.31ab2B7oohrVfaPbIUit.jpg;car;267;245;287;308
1478899861937828581_jpg.rf.31ab2B7oohrVfaPbIUit.jpg;car;282;265;301;304
1478899861937828581_jpg.rf.31ab2B7oohrVfaPbIUit.jpg;car;294;250;397;323
1478899861937828581_jpg.rf.31ab2B7oohrVfaPbIUit.jpg;car;294;253;403;322
1478899861937828581_jpg.rf.31ab2B7oohrVfaPbIUit.jpg;pedestrian;383;230;394;258
1478897988678805041_jpg.rf.31f86787746bcfc57437781f3914773f.jpg;car;6;263;40;277
1478897988678805041_jpg.rf.31f86787746bcfc57437781f3914773f.jpg;car;64;267;104;286
1478897988678805041_jpg.rf.31f86787746bcfc57437781f3914773f.jpg;car;123;266;146;282
1478897988678805041_jpg.rf.31f86787746bcfc57437781f3914773f.jpg;car;124;264;145;283
1478897988678805041_jpg.rf.31f86787746bcfc57437781f3914773f.jpg;car;154;260;168;278
1478897988678805041_jpg.rf.31f86787746bcfc57437781f3914773f.jpg;car;164;259;191;295
1478897988678805041_jpg.rf.31f86787746bcfc57437781f3914773f.jpg;car;166;263;188;293
1478897988678805041_jpg.rf.31f86787746bcfc57437781f3914773f.jpg;car;185;263;196;287
1478897988678805041_jpg.rf.31f86787746bcfc57437781f3914773f.jpg;car;193;248;267;346
1478897988678805041_jpg.rf.31f86787746bcfc57437781f3914773f.jpg;car;253;244;270;291
1478897988678805041_jpg.rf.31f86787746bcfc57437781f3914773f.jpg;car;268;266;275;290
1478897988678805041_jpg.rf.31f86787746bcfc57437781f3914773f.jpg;pedestrian;412;229;427;324
1478900519492655488_jpg.rf.322b23e06b15ad7792206b480b4285f7.jpg;pedestrian;46;248;59;302
1478900519492655488_jpg.rf.322b23e06b15ad7792206b480b4285f7.jpg;car;143;253;167;283
1478900519492655488_jpg.rf.322b23e06b15ad7792206b480b4285f7.jpg;car;209;241;225;269
1478731998654906646_jpg.rf.3237afa12240cef17b5657d1bc7d3a35.jpg;car;0;212;118;380
1478731998654906646_jpg.rf.3237afa12240cef17b5657d1bc7d3a35.jpg;car;88;236;123;276
1478731998654906646_jpg.rf.3237afa12240cef17b5657d1bc7d3a35.jpg;car;94;239;119;274
1478731998654906646_jpg.rf.3237afa12240cef17b5657d1bc7d3a35.jpg;car;115;246;143;271
1478731998654906646_jpg.rf.3237afa12240cef17b5657d1bc7d3a35.jpg;car;116;240;143;270
1478731998654906646_jpg.rf.3237afa12240cef17b5657d1bc7d3a35.jpg;car;171;240;186;261
1478731998654906646_jpg.rf.3237afa12240cef17b5657d1bc7d3a35.jpg;car;262;237;278;257
1478731998654906646_jpg.rf.3237afa12240cef17b5657d1bc7d3a35.jpg;pedestrian;283;237;292;259
1478731998654906646_jpg.rf.3237afa12240cef17b5657d1bc7d3a35.jpg;car;313;235;341;260
1478731998654906646_jpg.rf.3237afa12240cef17b5657d1bc7d3a35.jpg;car;315;234;342;264
1478731998654906646_jpg.rf.3237afa12240cef17b5657d1bc7d3a35.jpg;car;384;211;478;275
1478897951545779780_jpg.rf.324530bccd33978d31ba7bafab8389aa.jpg;car;231;239;281;273
1478897951545779780_jpg.rf.324530bccd33978d31ba7bafab8389aa.jpg;pedestrian;152;246;157;267
1478897951545779780_jpg.rf.324530bccd33978d31ba7bafab8389aa.jpg;pedestrian;140;246;146;270
1478897951545779780_jpg.rf.324530bccd33978d31ba7bafab8389aa.jpg;car;122;249;149;266
1478897951545779780_jpg.rf.324530bccd33978d31ba7bafab8389aa.jpg;pedestrian;258;240;269;299
1478897951545779780_jpg.rf.324530bccd33978d31ba7bafab8389aa.jpg;car;332;220;384;271
1478897951545779780_jpg.rf.324530bccd33978d31ba7bafab8389aa.jpg;car;381;231;413;266
1478900524634745986_jpg.rf.32610eda3c062b14057979cb469047c8.jpg;car;225;253;236;268
1478900524634745986_jpg.rf.32610eda3c062b14057979cb469047c8.jpg;pedestrian;100;256;105;284
1478900524634745986_jpg.rf.32610eda3c062b14057979cb469047c8.jpg;pedestrian;104;257;110;286
1478900524634745986_jpg.rf.32610eda3c062b14057979cb469047c8.jpg;car;183;244;205;273
1478732639810797604_jpg.rf.326a39b37aae0dcd05b860c7e3e2d2ae.jpg;pedestrian;190;230;202;262
1478732639810797604_jpg.rf.326a39b37aae0dcd05b860c7e3e2d2ae.jpg;car;219;230;272;297
1478732639810797604_jpg.rf.326a39b37aae0dcd05b860c7e3e2d2ae.jpg;car;324;241;404;312
1478732476367216044_jpg.rf.32b95f359038555bc62fcfc239d56fd4.jpg;car;42;231;96;284
1478732476367216044_jpg.rf.32b95f359038555bc62fcfc239d56fd4.jpg;car;123;237;161;284
1478732476367216044_jpg.rf.32b95f359038555bc62fcfc239d56fd4.jpg;car;124;231;163;290
1478732476367216044_jpg.rf.32b95f359038555bc62fcfc239d56fd4.jpg;car;147;176;296;390
1478732476367216044_jpg.rf.32b95f359038555bc62fcfc239d56fd4.jpg;car;291;237;349;302
1478732476367216044_jpg.rf.32b95f359038555bc62fcfc239d56fd4.jpg;pedestrian;374;223;401;293
1478732476367216044_jpg.rf.32b95f359038555bc62fcfc239d56fd4.jpg;pedestrian;382;228;400;302
1478732476367216044_jpg.rf.32b95f359038555bc62fcfc239d56fd4.jpg;car;386;244;512;389
1478901327868551889_jpg.rf.3283d0c6d35f4c73dd5c6415bb9fe2fd.jpg;car;0;257;19;335
1478901327868551889_jpg.rf.3283d0c6d35f4c73dd5c6415bb9fe2fd.jpg;car;0;253;15;331
1478901327868551889_jpg.rf.3283d0c6d35f4c73dd5c6415bb9fe2fd.jpg;car;12;250;82;342
1478901327868551889_jpg.rf.3283d0c6d35f4c73dd5c6415bb9fe2fd.jpg;car;62;195;229;411
1478901327868551889_jpg.rf.3283d0c6d35f4c73dd5c6415bb9fe2fd.jpg;car;253;255;274;284
1478901327868551889_jpg.rf.3283d0c6d35f4c73dd5c6415bb9fe2fd.jpg;car;264;252;309;286
1478901327868551889_jpg.rf.3283d0c6d35f4c73dd5c6415bb9fe2fd.jpg;car;314;244;400;336
1478901327868551889_jpg.rf.3283d0c6d35f4c73dd5c6415bb9fe2fd.jpg;pedestrian;316;254;325;283
1478901327868551889_jpg.rf.3283d0c6d35f4c73dd5c6415bb9fe2fd.jpg;pedestrian;317;254;325;275
1478901327868551889_jpg.rf.3283d0c6d35f4c73dd5c6415bb9fe2fd.jpg;pedestrian;485;247;501;307
1478898001246787525_jpg.rf.328MMXtxyTqiRNdZkc6g.jpg;car;209;247;237;286
1478898001246787525_jpg.rf.328MMXtxyTqiRNdZkc6g.jpg;car;355;242;382;269
1478898001246787525_jpg.rf.328MMXtxyTqiRNdZkc6g.jpg;pedestrian;362;232;371;270
1478898001246787525_jpg.rf.328MMXtxyTqiRNdZkc6g.jpg;pedestrian;372;232;380;267
1478898001246787525_jpg.rf.328MMXtxyTqiRNdZkc6g.jpg;pedestrian;387;239;397;284
1478898001246787525_jpg.rf.328MMXtxyTqiRNdZkc6g.jpg;car;461;235;491;252
1478897038623807262_jpg.rf.329f6bfc2e49b747b8078d47c56cf7a4.jpg;car;240;250;256;276
1478897038623807262_jpg.rf.329f6bfc2e49b747b8078d47c56cf7a4.jpg;pedestrian;259;253;263;272
1478897038623807262_jpg.rf.329f6bfc2e49b747b8078d47c56cf7a4.jpg;pedestrian;257;252;261;273
1478897038623807262_jpg.rf.329f6bfc2e49b747b8078d47c56cf7a4.jpg;pedestrian;253;254;257;272
1478897038623807262_jpg.rf.329f6bfc2e49b747b8078d47c56cf7a4.jpg;pedestrian;245;258;249;277
1478897038623807262_jpg.rf.329f6bfc2e49b747b8078d47c56cf7a4.jpg;car;67;258;128;315
1478897038623807262_jpg.rf.329f6bfc2e49b747b8078d47c56cf7a4.jpg;car;152;255;178;288
1478897038623807262_jpg.rf.329f6bfc2e49b747b8078d47c56cf7a4.jpg;car;275;247;299;327
1478897038623807262_jpg.rf.329f6bfc2e49b747b8078d47c56cf7a4.jpg;car;295;240;394;350
1478898587391578592_jpg.rf.32de623b9ffcb5444dd82dc869e11572.jpg;pedestrian;42;220;73;401
1478898587391578592_jpg.rf.32de623b9ffcb5444dd82dc869e11572.jpg;pedestrian;1;207;42;417
1478898587391578592_jpg.rf.32de623b9ffcb5444dd82dc869e11572.jpg;pedestrian;54;215;79;404
1478898587391578592_jpg.rf.32de623b9ffcb5444dd82dc869e11572.jpg;car;44;247;110;310
1478898587391578592_jpg.rf.32de623b9ffcb5444dd82dc869e11572.jpg;car;76;252;127;319
1478898587391578592_jpg.rf.32de623b9ffcb5444dd82dc869e11572.jpg;car;115;248;168;299
1478898587391578592_jpg.rf.32de623b9ffcb5444dd82dc869e11572.jpg;car;122;253;140;304
1478898587391578592_jpg.rf.32de623b9ffcb5444dd82dc869e11572.jpg;car;139;258;160;300
1478898587391578592_jpg.rf.32de623b9ffcb5444dd82dc869e11572.jpg;car;229;249;277;312
1478898587391578592_jpg.rf.32de623b9ffcb5444dd82dc869e11572.jpg;car;340;0;511;434
1478899321498013413_jpg.rf.32e7SZtfhSkajtHzSHtd.jpg;car;0;165;189;487
1478899321498013413_jpg.rf.32e7SZtfhSkajtHzSHtd.jpg;car;166;240;239;351
1478899321498013413_jpg.rf.32e7SZtfhSkajtHzSHtd.jpg;car;253;265;269;285
1478899321498013413_jpg.rf.32e7SZtfhSkajtHzSHtd.jpg;pedestrian;356;253;361;288
1478899321498013413_jpg.rf.32e7SZtfhSkajtHzSHtd.jpg;pedestrian;358;253;369;286
1478899321498013413_jpg.rf.32e7SZtfhSkajtHzSHtd.jpg;pedestrian;366;252;374;279
1478899321498013413_jpg.rf.32e7SZtfhSkajtHzSHtd.jpg;pedestrian;368;251;379;290
1478899321498013413_jpg.rf.32e7SZtfhSkajtHzSHtd.jpg;car;434;246;490;302
1478899321498013413_jpg.rf.32e7SZtfhSkajtHzSHtd.jpg;car;434;265;456;301
1478899321498013413_jpg.rf.32e7SZtfhSkajtHzSHtd.jpg;car;454;250;509;307
1478899321498013413_jpg.rf.32e7SZtfhSkajtHzSHtd.jpg;car;458;260;491;304
1478899321498013413_jpg.rf.32e7SZtfhSkajtHzSHtd.jpg;car;485;247;511;300
1478899270082163892_jpg.rf.336abc39899177d244fb2629f52e5227.jpg;pedestrian;33;250;46;286
1478899270082163892_jpg.rf.336abc39899177d244fb2629f52e5227.jpg;car;53;254;81;285
1478899270082163892_jpg.rf.336abc39899177d244fb2629f52e5227.jpg;car;72;188;250;430
1478899270082163892_jpg.rf.336abc39899177d244fb2629f52e5227.jpg;car;229;238;260;328
1478899270082163892_jpg.rf.336abc39899177d244fb2629f52e5227.jpg;car;250;244;269;272
1478899270082163892_jpg.rf.336abc39899177d244fb2629f52e5227.jpg;car;295;235;324;268
1478899270082163892_jpg.rf.336abc39899177d244fb2629f52e5227.jpg;car;332;209;454;352
1478899270082163892_jpg.rf.336abc39899177d244fb2629f52e5227.jpg;car;392;174;511;440
1478897938976782599_jpg.rf.3329a4263398791f51dae7b8cf40df28.jpg;car;61;256;84;283
1478897938976782599_jpg.rf.3329a4263398791f51dae7b8cf40df28.jpg;car;86;261;105;283
1478897938976782599_jpg.rf.3329a4263398791f51dae7b8cf40df28.jpg;car;88;261;106;281
1478897938976782599_jpg.rf.3329a4263398791f51dae7b8cf40df28.jpg;car;178;261;236;322
1478897938976782599_jpg.rf.3329a4263398791f51dae7b8cf40df28.jpg;pedestrian;246;257;254;293
1478897938976782599_jpg.rf.3329a4263398791f51dae7b8cf40df28.jpg;pedestrian;259;250;268;288
1478897938976782599_jpg.rf.3329a4263398791f51dae7b8cf40df28.jpg;pedestrian;263;258;273;294
